run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
117,0.2649803087115288,0.15622736215591432,0.7824241584166884,2.0077005876228213,1,98.2905982905983,0.0,0.6429661720817059
118,0.2649803087115288,0.15622736215591432,0.7824241584166884,8.907515631988645,10,85.71428571428571,0.03571428571428571,0.5986133309551022
119,0.2649803087115288,0.15622736215591432,0.7824241584166884,8.907515631988645,1,93.96551724137932,0.017241379310344827,0.6475132676956508
120,1.0334264989942312,0.4649016186594963,0.8620055010542274,7.749699559062719,6,88.49557522123894,0.02654867256637168,0.6351648503737564
121,0.7474651634693146,0.4649016186594963,0.8620055010542274,7.749699559062719,6,81.41592920353982,0.035398230088495575,0.6248080763295694
122,1.0334264989942312,0.4915732584893704,0.8620055010542274,7.749699559062719,6,92.17391304347827,0.02608695652173913,0.5622694698120856
123,1.0334264989942312,0.4649016186594963,0.7010381706058979,7.749699559062719,6,91.59663865546219,0.01680672268907563,0.6449806986649128
124,1.0334264989942312,0.4649016186594963,0.8620055010542274,7.622194349765778,6,88.03418803418803,0.02564102564102564,0.6507941158201679
125,1.0334264989942312,0.4649016186594963,0.8620055010542274,7.749699559062719,5,86.84210526315789,0.05263157894736842,0.6508437043930851
126,1.0334264989942312,0.4915732584893704,0.7010381706058979,7.622194349765778,5,82.45614035087719,0.043859649122807015,0.6474627082404898
127,0.7474651634693146,0.4649016186594963,0.7010381706058979,7.622194349765778,5,95.83333333333333,0.008333333333333333,0.6557941759647923
128,0.7474651634693146,0.4915732584893704,0.8620055010542274,7.622194349765778,5,88.79310344827586,0.034482758620689655,0.6237996310004187
129,0.7474651634693146,0.4915732584893704,0.7010381706058979,7.749699559062719,5,88.79310344827586,0.02586206896551724,0.6288989981160235
130,0.7474651634693146,0.4915732584893704,0.7010381706058979,7.622194349765778,6,88.13559322033899,0.025423728813559324,0.6198951820618815
131,0.7474651634693146,0.4915732584893704,0.7010381706058979,7.622194349765778,5,84.34782608695652,0.043478260869565216,0.5749235778096687
132,0.00376322865486145,0.3562975518405438,0.44157801661640406,4.850728769786656,5,93.10344827586206,0.017241379310344827,0.6176472628078942
133,1.2618592381477356,0.3562975518405438,0.44157801661640406,4.850728769786656,5,81.73913043478261,0.034782608695652174,0.6408325974631972
134,0.00376322865486145,0.3880279637873173,0.44157801661640406,4.850728769786656,5,94.91525423728814,0.00847457627118644,0.5912651983535587
135,0.00376322865486145,0.3562975518405438,0.2441599816083908,4.850728769786656,5,90.26548672566372,0.02654867256637168,0.646281494489215
136,0.00376322865486145,0.3562975518405438,0.44157801661640406,4.016790868714452,5,90.17857142857143,0.03571428571428571,0.6149319193773145
137,0.00376322865486145,0.3562975518405438,0.44157801661640406,4.850728769786656,7,79.0909090909091,0.045454545454545456,0.6315843241755693
138,0.00376322865486145,0.3880279637873173,0.2441599816083908,4.016790868714452,7,93.10344827586206,0.0,0.6694023814694277
139,1.2618592381477356,0.3562975518405438,0.2441599816083908,4.016790868714452,7,86.60714285714286,0.03571428571428571,0.632230226000522
140,1.2618592381477356,0.3880279637873173,0.44157801661640406,4.016790868714452,7,81.73913043478261,0.05217391304347826,0.6369850813905191
141,1.2618592381477356,0.3880279637873173,0.2441599816083908,4.850728769786656,7,88.79310344827586,0.02586206896551724,0.6884480514149836
142,1.2618592381477356,0.3880279637873173,0.2441599816083908,4.016790868714452,5,88.88888888888889,0.02564102564102564,0.63231954598899
143,1.2618592381477356,0.3880279637873173,0.2441599816083908,4.016790868714452,7,87.17948717948718,0.02564102564102564,0.6278318743600355
144,0.2945972327142954,0.5960511893033982,0.02974625024944544,3.545680762268603,4,82.30088495575221,0.04424778761061947,0.6599025526049513
145,1.8754987567663193,0.5960511893033982,0.02974625024944544,3.545680762268603,4,85.08771929824562,0.03508771929824561,0.6039925728137892
146,0.2945972327142954,0.5854578845202923,0.02974625024944544,3.545680762268603,4,88.69565217391305,0.017391304347826087,0.6207641352533186
147,0.2945972327142954,0.5960511893033982,0.5791047522798181,3.545680762268603,4,92.17391304347827,0.02608695652173913,0.5955660719513546
148,0.2945972327142954,0.5960511893033982,0.02974625024944544,6.38245702534914,4,90.5982905982906,0.017094017094017096,0.5973386460414413
